CHART																
GOTERM_CC_DIRECT	GO:0009425~bacterial-type flagellum basal body	3	2.22222222222222	0.025692527071504	SMC03020, SMC03035, SMC03019	65	8	1968	11.3538461538462	0.357560003371641	0.072795493369261	0.072795493369261				
UP_KW_CELLULAR_COMPONENT	KW-0997~Cell inner membrane	6	4.44444444444444	0.502877562900838	SMC03020, SMC03035, SMC04458, SMA0863, SMC03159, SMC03019	52	161	1767	1.2663640707119	0.99907820648157	0.628596953626047	0.502877562900838				
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	8	5.92592592592593	0.95590087678329	SMC03020, SMC04300, SMC03035, SMC04458, SMA0863, SMC01882, SMC03159, SMC03019	52	391	1767	0.695258705488885	0.999999999999972	0.999999931411512	0.95590087678329				
																
Annotation Cluster 7	Enrichment Score: 1.087486658219284															
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR				
UP_KW_LIGAND	KW-0067~ATP-binding	9	6.66666666666667	0.011973053874505	SMC03173, SMC00913, SMC04458, SM_B21566, SMC03007, SMA0744, SMA0855, SM_B20149, SMC03159	16	234	986	2.37019230769231	0.124095655862289	0.131703592619553	0.131703592619553				
UP_KW_LIGAND	KW-0547~Nucleotide-binding	9	6.66666666666667	0.034096033235986	SMC03173, SMC00913, SMC04458, SM_B21566, SMC03007, SMA0744, SMA0855, SM_B20149, SMC03159	16	278	986	1.99505395683453	0.317231547997047	0.187528182797921	0.187528182797921				
UP_SEQ_FEATURE	BINDING:ATP	4	2.96296296296296	0.055473221031774	SMC00913, SMC04458, SM_B21566, SMA0744	83	46	4331	4.53745416448402	0.996276091577544	0.906062610185634	0.887571536508376				
GOTERM_MF_DIRECT	GO:0005524~ATP binding	12	8.88888888888889	0.261548049115792	SMC00912, SMC03173, SMC00913, SMC04300, SMC04458, SM_B21566, SMC03007, SMA0744, SMA0855, SM_B20149, SMC03159, SMA0745	69	452	3484	1.34051558291651	0.999999976948985	1	0.982456140350877				
UP_SEQ_FEATURE	NP_BIND:ATP	6	4.44444444444444	0.616627725101664	SMC00913, SMC04300, SMC04458, SM_B21566, SMA0744, SMC03159	83	279	4331	1.1221660836896	1	1	0.989690721649485				
																
Annotation Cluster 8	Enrichment Score: 0.4425586800846807															
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR				
INTERPRO	IPR006059:Bacterial extracellular solute-binding, family 1	3	2.22222222222222	0.216917979499104	SM_B21273, SM_B21221, SMC01652	102	42	4859	3.40266106442577	1	1	1				
UP_KW_CELLULAR_COMPONENT	KW-0574~Periplasm	6	4.44444444444444	0.218307708864415	SMC03032, SM_B21273, SM_B21221, SMA0104, SMC01652, SMA1379	52	112	1767	1.82039835164835	0.91481594876152	0.311868155520593	0.218307708864415				
GOTERM_CC_DIRECT	GO:0042597~periplasmic space	5	3.7037037037037	0.521158063755718	SM_B21273, SM_B21221, SMA0104, SMC01652, SMA1379	65	115	1968	1.31638795986622	0.999996341803498	0.984409675983023	0.984409675983023				
UP_KW_DOMAIN	KW-0732~Signal	11	8.14814814814815	0.687750944536705	SMC03032, SMC02171, SM_B21273, SM_B21221, SM_B21176, SMA0104, SMC01652, SMC00620, SM_B21438, SMC04317, SMA1379	36	550	1770	0.983333333333333	0.999073155664632	1	1				
																
Annotation Cluster 9	Enrichment Score: 0.015323434758805505															
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR				
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	13	9.62962962962963	0.899692813122469	SM_B21175, SM_B21273, SM_B21221, SMC03054, SMC04294, SMC04300, SMC04458, SMC01652, SMA0863, SMC01882, SMC03158, SMC03159, SMC02513	41	513	1337	0.826368088242286	1	1	1				
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	9	6.66666666666667	0.999851434951234	SMC03020, SMC03054, SMC04294, SMC03035, SMC04458, SMC01882, SMC03158, SMC03159, SMC03019	65	604	1968	0.451146204788589	1	1	1				
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	22	16.2962962962963	0.999999931411512	SM_B21175, SMC01180, SM_B21505, SMC03020, SMC03054, SMC04294, SMC04300, SMC03035, SMC02054, SMC02243, SMC04458, SMA0863, SMC01882, SMC03238, SMC03158, SMC03159, SMC01469, SMC00765, SMC00566, SMC02513, SMC03019, SM_B21292	52	1316	1767	0.568067570727145	1	0.999999931411512	0.999999931411512				
																
Annotation Cluster 10	Enrichment Score: 0.011202795056902472															
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR				
UP_KW_DOMAIN	KW-1133~Transmembrane helix	9	6.66666666666667	0.92371182094091	SMC02243, SMA0863, SMC03238, SMC00765, SMC01469, SMC00566, SMC01180, SM_B21292, SM_B21505	36	574	1770	0.770905923344948	0.999999802874189	1	1				
UP_SEQ_FEATURE	TRANSMEM:Helical	16	11.8518518518519	0.953471501270779	SM_B21175, SMC01180, SM_B21505, SMC03054, SMC04294, SMC03035, SMC02243, SMA0863, SMC01882, SMC03238, SMC03158, SMC01469, SMC00765, SMC00566, SMC02513, SM_B21292	83	1104	4331	0.756242360747337	1	1	0.989690721649485				
UP_KW_DOMAIN	KW-0812~Transmembrane	12	8.88888888888889	0.998025956422326	SMC02054, SMC02243, SMA0863, SMC01882, SMC03238, SMC00765, SMC01469, SMC00566, SMC01180, SMC02513, SM_B21292, SM_B21505	36	954	1770	0.618448637316562	1	1	1				
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	22	16.2962962962963	0.999999931411512	SM_B21175, SMC01180, SM_B21505, SMC03020, SMC03054, SMC04294, SMC04300, SMC03035, SMC02054, SMC02243, SMC04458, SMA0863, SMC01882, SMC03238, SMC03158, SMC03159, SMC01469, SMC00765, SMC00566, SMC02513, SMC03019, SM_B21292	52	1316	1767	0.568067570727145	1	0.999999931411512	0.999999931411512				
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	15	11.1111111111111	0.999999999688063	SMC01180, SM_B21505, SMC03054, SMC04294, SMC03035, SMC02054, SMC02243, SMC01882, SMC03238, SMC03158, SMC01469, SMC00765, SMC00566, SMC02513, SM_B21292	65	1148	1968	0.395604395604396	1	1	1				
																
																
																
TABLE																
ID	Gene Name	Species	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE	
SMa5031	(2Fe-2S)-binding protein(SM2011_RS03815)	Sinorhizobium meliloti 2011			GO:0009055~electron carrier activity,GO:0051536~iron-sulfur cluster binding,	IPR001041:2Fe-2S ferredoxin-type domain,							KW-0560~Oxidoreductase,			
SM_b21640	1,2-phenylacetyl-CoA epoxidase subunit A(paaA)	Sinorhizobium meliloti 2011	GO:0010124~phenylacetate catabolic process,		GO:0097266~phenylacetyl-CoA 1,2-epoxidase activity,	IPR007814:Phenylacetic acid catabolic,IPR009078:Ferritin-like superfamily,IPR011881:Phenylacetate-CoA oxygenase, PaaG subunit,IPR012347:Ferritin-related,									REGION:Disordered,	
SMc03201	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) subunit alpha(SM2011_RS29295)	Sinorhizobium meliloti 2011	GO:0009083~branched-chain amino acid catabolic process,		GO:0003826~alpha-ketoacid dehydrogenase activity,GO:0003863~3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,	IPR001017:Dehydrogenase, E1 component,IPR022593:2-oxoisovalerate dehydrogenase, E1 alpha subunit, N-terminal,						KW-0786~Thiamine pyrophosphate,			DOMAIN:E1_dh,DOMAIN:OxoDH_E1alpha_N,	
SMc01310	30S ribosomal protein S10(rpsJ)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0000049~tRNA binding,GO:0003735~structural constituent of ribosome,	IPR001848:Ribosomal protein S10,IPR018268:Ribosomal protein S10, conserved site,IPR027486:Ribosomal protein S10 domain,		SM01403:SM01403,					KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,		DOMAIN:Ribosomal_S10,	
SMc03859	30S ribosomal protein S16(rpsP)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,	IPR000307:Ribosomal protein S16,IPR023803:Ribosomal protein S16 domain,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,		REGION:Disordered,	
SMc00567	30S ribosomal protein S18(SM2011_RS20110)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR001648:Ribosomal protein S18,IPR018275:Ribosomal protein S18, conserved site,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,			
SMc00485	30S ribosomal protein S4(rpsD)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0015935~small ribosomal subunit,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR001912:Ribosomal protein S4/S9, N-terminal,IPR002942:RNA-binding S4 domain,IPR005709:Ribosomal protein S4, bacterial-type,IPR018079:Ribosomal protein S4, conserved site,IPR022801:Ribosomal protein S4/S9,		SM00363:S4,SM01390:SM01390,					KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,		COMPBIAS:Basic and acidic residues,DOMAIN:Ribosomal_S4,DOMAIN:S4,DOMAIN:S4 RNA-binding,REGION:Disordered,	
SMc01295	30S ribosomal protein S8(rpsH)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR000630:Ribosomal protein S8,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,			
SMc01319	50S ribosomal protein L10(rplJ)	Sinorhizobium meliloti 2011	GO:0006412~translation,GO:0042254~ribosome biogenesis,	GO:0015934~large ribosomal subunit,	GO:0003735~structural constituent of ribosome,GO:0070180~large ribosomal subunit rRNA binding,	IPR001790:Ribosomal protein L10/acidic P0,IPR002363:Ribosomal protein L10, eubacterial, conserved site,IPR022973:Ribosomal protein L10,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,			
SMc01290	50S ribosomal protein L15(rplO)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0015934~large ribosomal subunit,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR001196:Ribosomal protein L15, conserved site,IPR005749:Ribosomal protein L15, bacterial-type,IPR021131:Ribosomal protein L18e/L15P,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,		COMPBIAS:Basic and acidic residues,REGION:Disordered,	
SMc01306	50S ribosomal protein L2(rplB)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0015934~large ribosomal subunit,	GO:0003735~structural constituent of ribosome,GO:0016740~transferase activity,GO:0019843~rRNA binding,	IPR002171:Ribosomal protein L2,IPR005880:Ribosomal protein L2, bacterial/organellar-type,IPR008991:Translation protein SH3-like domain,IPR012340:Nucleic acid-binding, OB-fold,IPR014722:Ribosomal protein L2 domain 2,IPR014726:Ribosomal protein L2, domain 3,IPR022666:Ribosomal Proteins L2, RNA binding domain,IPR022669:Ribosomal protein L2, C-terminal,IPR022671:Ribosomal protein L2, conserved site,	PIRSF002158:ribosomal protein, L2p/L2a/L8e/organellar L2 types,	SM01382:SM01382,SM01383:SM01383,					KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,		DOMAIN:Ribosomal_L2_C,REGION:Disordered,	
SMc01307	50S ribosomal protein L23(SM2011_RS21250)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR012677:Nucleotide-binding, alpha-beta plait,IPR012678:Ribosomal protein L23/L15e core domain,IPR013025:Ribosomal protein L25/L23,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,			
SMc02692	50S ribosomal protein L25/general stress protein Ctc(SM2011_RS26360)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,GO:0008097~5S rRNA binding,	IPR001021:Ribosomal protein L25, long-form,IPR011035:Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain,IPR020056:Ribosomal protein L25/Gln-tRNA synthetase, beta-barrel domain,IPR020057:Ribosomal protein L25, beta domain,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,		DOMAIN:Ribosomal_TL5_C,REGION:Disordered,	
SMc01291	50S ribosomal protein L30(rpmD)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0015934~large ribosomal subunit,	GO:0003735~structural constituent of ribosome,	IPR005996:Ribosomal protein L30, bacterial-type,IPR016082:Ribosomal protein L30, ferredoxin-like fold domain,	PIRSF002211:ribosomal protein L30p,						KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,		DOMAIN:Ribosomal_L30,	
SMc01294	50S ribosomal protein L6(rplF)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR000702:Ribosomal protein L6,IPR002358:Ribosomal protein L6, conserved site,IPR019906:Ribosomal protein L6, bacterial-type,IPR020040:Ribosomal protein L6, alpha-beta domain,	PIRSF002162:ribosomal protein, L6p/L6a/L9e/organellar L9 types,						KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,		DOMAIN:Ribosomal_L6,	
SMc01318	50S ribosomal protein L7/L12(rplL)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0005840~ribosome,	GO:0003735~structural constituent of ribosome,	IPR000206:Ribosomal protein L7/L12,IPR008932:Ribosomal protein L7/L12, oligomerisation,IPR013823:Ribosomal protein L7/L12, C-terminal,IPR014719:Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,		DOMAIN:Ribosomal_L12,DOMAIN:Ribosomal_L12_N,	
SMc04300	ABC transporter ATP-binding protein(SM2011_RS24835)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0813~Transport,	KW-0472~Membrane,KW-1003~Cell membrane,					DOMAIN:ABC transporter,NP_BIND:ATP,	
SMa0863	ABC transporter permease(SM2011_RS02390)	Sinorhizobium meliloti 2011	GO:0015772~oligosaccharide transport,	GO:0043190~ATP-binding cassette (ABC) transporter complex,	GO:0022857~transmembrane transporter activity,	IPR000412:ABC-2,IPR005981:ABC-2 type transporter, NodJ,IPR013525:ABC-2 type transporter,	PIRSF006648:ABC-type transport system, permease component, DrrB type,		KW-0536~Nodulation,KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:ABC transmembrane type-2,TRANSMEM:Helical,	
SMc04294	ABC transporter permease(SM2011_RS24310)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR000515:Binding-protein-dependent transport systems inner membrane component,			KW-0813~Transport,	KW-0472~Membrane,					DOMAIN:ABC transmembrane type-1,TRANSMEM:Helical,	
SMc03158	ABC transporter permease(SM2011_RS29080)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR000515:Binding-protein-dependent transport systems inner membrane component,			KW-0813~Transport,	KW-0472~Membrane,					DOMAIN:ABC transmembrane type-1,TRANSMEM:Helical,	
SM_b21273	ABC transporter substrate-binding protein(C770_RS29715)	Sinorhizobium meliloti GR4		GO:0042597~periplasmic space,		IPR006059:Bacterial extracellular solute-binding, family 1,			KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,					
SMa0104	ABC transporter substrate-binding protein(SM2011_RS00275)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0042597~periplasmic space,GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000914:Bacterial extracellular solute-binding protein, family 5,	PIRSF002741:peptide binding protein, MppA type,			KW-0574~Periplasm,	KW-0732~Signal,				DOMAIN:SBP_bac_5,	
SMa1379	ABC transporter substrate-binding protein(SM2011_RS03805)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0042597~periplasmic space,GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000914:Bacterial extracellular solute-binding protein, family 5,IPR023765:Bacterial extracellular solute-binding protein, family 5, conserved site,	PIRSF002741:peptide binding protein, MppA type,			KW-0574~Periplasm,	KW-0732~Signal,				DOMAIN:SBP_bac_5,	
SM_b21273	ABC transporter substrate-binding protein(SM2011_RS10515)	Sinorhizobium meliloti 2011		GO:0042597~periplasmic space,		IPR006059:Bacterial extracellular solute-binding, family 1,			KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,					
SMc04317	ABC transporter substrate-binding protein(SM2011_RS24845)	Sinorhizobium meliloti 2011				IPR026045:Ferric binding protein,	PIRSF002825:ferric binding protein,				KW-0732~Signal,					
SMc01652	ABC transporter substrate-binding protein(SM2011_RS25905)	Sinorhizobium meliloti 2011	GO:0015846~polyamine transport,	GO:0042597~periplasmic space,	GO:0019808~polyamine binding,	IPR001188:Bacterial periplasmic spermidine/putrescine-binding protein,IPR006059:Bacterial extracellular solute-binding, family 1,			KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,					
SM_b21274	ABC transporter, permease(SM_b21274)	Sinorhizobium meliloti 1021	GO:0055085~transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR000515:Binding-protein-dependent transport systems inner membrane component,			KW-0813~Transport,	KW-0472~Membrane,					DOMAIN:ABC transmembrane type-1,TRANSMEM:Helical,	
SMc00277	Aminotran_5 domain-containing protein(SMc00277)	Sinorhizobium meliloti 1021			GO:0003824~catalytic activity,	IPR000192:Aminotransferase, class V/Cysteine desulfurase,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase,						KW-0663~Pyridoxal phosphate,			DOMAIN:Aminotran_5,	
SMc01882	AzlC family ABC transporter permease(SM2011_RS25380)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR011606:Branched-chain amino acid transport, permease,			KW-0813~Transport,	KW-0472~Membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,	
SMc02243	CAP domain-containing protein(SM2011_RS17085)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR014044:CAP domain,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:SCP,TRANSMEM:Helical,	
SMc03023	DUF1217 domain-containing protein(SM2011_RS17640)	Sinorhizobium meliloti 2011				IPR010626:Protein of unknown function DUF1217,IPR023157:AGR-C-984p-like domain,										
SMc00986	DUF1217 domain-containing protein(SM2011_RS18725)	Sinorhizobium meliloti 2011				IPR010626:Protein of unknown function DUF1217,IPR023157:AGR-C-984p-like domain,										
SMc01848	DUF3419 family protein(SM2011_RS25550)	Sinorhizobium meliloti 2011			GO:0016740~transferase activity,	IPR021829:Protein of unknown function DUF3419,							KW-0808~Transferase,			
SM_b21438	DctP family TRAP transporter solute-binding subunit(SM2011_RS12830)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0030288~outer membrane-bounded periplasmic space,		IPR004682:TRAP dicarboxylate transporter,IPR018389:Tripartite ATP-independent periplasmic transporter,	PIRSF006470:C4-dicarboxylate binding protein, DctB type,				KW-0732~Signal,					
SMc00887	EAL domain-containing protein(SM2011_RS18480)	Sinorhizobium meliloti 2011				IPR000160:GGDEF domain,IPR001633:Diguanylate phosphodiesterase, EAL domain,		SM00052:DUF2,SM00267:DUF1,							DOMAIN:EAL,DOMAIN:GGDEF,REGION:Disordered,	
SMc01312	Elongation factor G(fusA)	Sinorhizobium meliloti 1021		GO:0005737~cytoplasm,	GO:0003746~translation elongation factor activity,GO:0003924~GTPase activity,GO:0005525~GTP binding,	IPR000640:Translation elongation factor EFG, V domain,IPR000795:Elongation factor, GTP-binding domain,IPR004161:Translation elongation factor EFTu/EF1A, domain 2,IPR004540:Translation elongation factor EFG/EF2,IPR005225:Small GTP-binding protein domain,IPR005517:Translation elongation factor EFG/EF2, domain IV,IPR009000:Translation elongation/initiation factor/Ribosomal, beta-barrel,IPR009022:Elongation factor G, III-V domain,IPR014721:Ribosomal protein S5 domain 2-type fold, subgroup,IPR020568:Ribosomal protein S5 domain 2-type fold,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00838:SM00838,SM00889:SM00889,	KW-0648~Protein biosynthesis,	KW-0963~Cytoplasm,		KW-0342~GTP-binding,KW-0547~Nucleotide-binding,	KW-0251~Elongation factor,		DOMAIN:tr-type G,NP_BIND:GTP,	
SMc03031	Flagellar protein FlgA(flgA)	Sinorhizobium meliloti 1021	GO:0044780~bacterial-type flagellum assembly,	GO:0042597~periplasmic space,		IPR013974:SAF domain,IPR017585:Flagella basal body P-ring formation protein FlgA, C-terminal,		SM00858:SM00858,	KW-1005~Bacterial flagellum biogenesis,	KW-0574~Periplasm,	KW-0732~Signal,					
SMc03773	GNAT family N-acetyltransferase(SM2011_RS30485)	Sinorhizobium meliloti 2011			GO:0008080~N-acetyltransferase activity,	IPR000182:GNAT domain,IPR016181:Acyl-CoA N-acyltransferase,							KW-0808~Transferase,		COMPBIAS:Basic and acidic residues,DOMAIN:N-acetyltransferase,REGION:Disordered,	
SMc04040	Hsp20 family protein(SM2011_RS28745)	Sinorhizobium meliloti 2011				IPR002068:Alpha crystallin/Hsp20 domain,IPR008978:HSP20-like chaperone,			KW-0346~Stress response,						DOMAIN:SHSP,	
SM_b21113	L-fuconate dehydratase(SM2011_RS10115)	Sinorhizobium meliloti 2011	GO:0009063~cellular amino acid catabolic process,GO:0016052~carbohydrate catabolic process,		GO:0016853~isomerase activity,GO:0046872~metal ion binding,GO:0050023~L-fuconate dehydratase activity,	IPR013341:Mandelate racemase/muconate lactonizing enzyme, N-terminal,IPR013342:Mandelate racemase/muconate lactonizing enzyme, C-terminal,IPR018110:Mandelate racemase/muconate lactonizing enzyme, conserved site,		SM00922:SM00922,					KW-0413~Isomerase,		DOMAIN:MR_MLE,	
SMc03824	MarR family transcriptional regulator(SM2011_RS30740)	Sinorhizobium meliloti 2011			GO:0003700~transcription factor activity, sequence-specific DNA binding,	IPR000835:Transcription regulator HTH, MarR-type,IPR023187:Transcriptional regulator MarR-type, conserved site,		SM00347:HTH_MARR,							DOMAIN:HTH marR-type,	
SM_b21505	O-antigen ligase family protein(SM2011_RS13155)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR007016:O-antigen ligase-related,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,	
SMc01333	Peptide chain release factor 2(prfB)	Sinorhizobium meliloti 1021		GO:0005737~cytoplasm,	GO:0016149~translation release factor activity, codon specific,	IPR000352:Peptide chain release factor class I/class II,IPR004374:Peptide chain release factor 2,IPR005139:Peptide chain release factor,		SM00937:SM00937,		KW-0963~Cytoplasm,	KW-0175~Coiled coil,				DOMAIN:RF_PROK_I,	
SMc04290	Probable amidase(SMc04290)	Sinorhizobium meliloti 1021			GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides,	IPR004304:Acetamidase/Formamidase,							KW-0378~Hydrolase,			
SMc00975	Probable chemoreceptor (Methyl-accepting chemotaxis) transmembrane protein(mcpU)	Sinorhizobium meliloti 1021	GO:0007165~signal transduction,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR003660:HAMP linker domain,IPR004089:Methyl-accepting chemotaxis protein (MCP) signalling domain,		SM00283:MA,SM00304:HAMP,		KW-0472~Membrane,KW-1003~Cell membrane,	KW-0175~Coiled coil,KW-0812~Transmembrane,		KW-0675~Receptor,KW-0807~Transducer,		DOMAIN:HAMP,DOMAIN:Methyl-accepting transducer,REGION:Disordered,TRANSMEM:Helical,	
SMc02868	Putative multidrug efflux system(SMc02868)	Sinorhizobium meliloti 1021		GO:0016020~membrane,	GO:0022857~transmembrane transporter activity,	IPR006143:RND efflux pump, membrane fusion protein,					KW-0175~Coiled coil,				DOMAIN:HlyD,DOMAIN:HlyD_D23,REGION:Disordered,	
SM_b21295	Putative small heat shock protein, hsp20 family(SM_b21295)	Sinorhizobium meliloti 1021				IPR002068:Alpha crystallin/Hsp20 domain,IPR008978:HSP20-like chaperone,									DOMAIN:SHSP,	
SM_b21208	Putative transcriptional regulator, TetR family protein(SM_b21208)	Sinorhizobium meliloti 1021			GO:0003677~DNA binding,	IPR001647:DNA-binding HTH domain, TetR-type,IPR009057:Homeodomain-like,IPR015292:Transcription regulator YbiH, C-terminal,							KW-0238~DNA-binding,		DNA_BIND:H-T-H motif,DOMAIN:HTH tetR-type,	
SMc02172	ROK family transcriptional regulator(SM2011_RS16725)	Sinorhizobium meliloti 2011				IPR000600:ROK,							KW-0418~Kinase,KW-0808~Transferase,		REGION:Disordered,	
SMc02470	ROK family transcriptional regulator(SM2011_RS29995)	Sinorhizobium meliloti 2011			GO:0016301~kinase activity,	IPR000600:ROK,							KW-0418~Kinase,KW-0808~Transferase,			
SMa2408	Rhizobactin siderophore biosynthesis protein RhbE(rhbE)	Sinorhizobium meliloti 1021	GO:0019289~rhizobactin 1021 biosynthetic process,		GO:0016491~oxidoreductase activity,	IPR025700:L-lysine 6-monooxygenase/L-ornithine 5-monooxygenase,						KW-0274~FAD,KW-0285~Flavoprotein,KW-0521~NADP,	KW-0560~Oxidoreductase,		NP_BIND:FAD,	
SMa2337	RhtX rhizobactin transporter(rhtX)	Sinorhizobium meliloti 1021		GO:0016021~integral component of membrane,	GO:0008521~acetyl-CoA transporter activity,	IPR004752:AmpG-like permease/Acetyl-coenzyme A transporter 1,IPR014090:Siderophore transporter, RhtX/FptX family,IPR024371:Acetyl-coenzyme A transporter 1,				KW-0472~Membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,	
